0	50
100000	-1024
200000	-954
300000	-1240
400000	-1712
500000	-2024
600000	-2210
700000	-2512
800000	-2878
900000	-3128
1000000	-3204
1100000	-3378
1200000	-3628
1300000	-3752
1400000	-4016
1500000	-4318
1600000	-4130
1700000	-4104
1800000	-4246
1900000	-4382
2000000	-4466
2100000	-4702
2200000	-4786
2300000	-4876
2400000	-5100
2500000	-5176
2600000	-5234
2700000	-5228
2800000	-5374
2900000	-5666
3000000	-5800
3100000	-5824
3200000	-5916
3300000	-5864
3400000	-6024
3500000	-6080
3600000	-6044
3700000	-6386
3800000	-6572
3900000	-6884
4000000	-6918
4100000	-7046
4200000	-7220
4300000	-7244
4400000	-7172
4500000	-7352
4600000	-7422
4700000	-7322
4800000	-7328
4900000	-7504
5000000	-7596
5100000	-7678
5200000	-7812
5300000	-7956
5400000	-8192
5500000	-8238
5600000	-8244
5700000	-8302
5800000	-8316
5900000	-8392
6000000	-8352
6100000	-8542
6200000	-8608
6300000	-8778
6400000	-8828
6500000	-8844
6600000	-8830
6700000	-8856
6800000	-8804
6900000	-8948
7000000	-9028
7100000	-9046
7200000	-9126
7300000	-9126
7400000	-9216
7500000	-9290
7600000	-9362
7700000	-9400
7800000	-9342
7900000	-9308
8000000	-9364
8100000	-9390
8200000	-9342
8300000	-9440
8400000	-9444
8500000	-9462
8600000	-9436
8700000	-9448
8800000	-9552
8900000	-9616
9000000	-9666
9100000	-9744
9200000	-9778
9300000	-9750
9400000	-9740
9500000	-9810
9600000	-9868
9700000	-9856
9800000	-9880
9900000	-9856
10000000	-9858
10100000	-9848
10200000	-9872
10300000	-9854
10400000	-9860
10500000	-9870
10600000	-9874
10700000	-9876
10800000	-9822
10900000	-9868
11000000	-9910
11100000	-9914
11200000	-9838
11300000	-9876
11400000	-9856
11500000	-9870
11600000	-9874
11700000	-9852
11800000	-9884
11900000	-9848
12000000	-9874
12100000	-9892
12200000	-9864
12300000	-9872
12400000	-9818
12500000	-9904
12600000	-9886
12700000	-9878
12800000	-9850
12900000	-9856
13000000	-9860
13100000	-9844
13200000	-9848
13300000	-9832
13400000	-9876
13500000	-9898
13600000	-9876
13700000	-9844
13800000	-9896
13900000	-9882
14000000	-9882
14100000	-9846
14200000	-9842
14300000	-9868
14400000	-9862
14500000	-9862
14600000	-9874
14700000	-9878
14800000	-9860
14900000	-9868
15000000	-9862
15100000	-9840
15200000	-9850
15300000	-9838
15400000	-9872
15500000	-9880
15600000	-9864
15700000	-9888
15800000	-9874
15900000	-9824
16000000	-9862
16100000	-9866
16200000	-9856
16300000	-9892
16400000	-9874
16500000	-9884
16600000	-9872
16700000	-9846
16800000	-9878
16900000	-9882
17000000	-9894
17100000	-9874
17200000	-9870
17300000	-9884
17400000	-9872
17500000	-9860
17600000	-9860
17700000	-9868
17800000	-9882
17900000	-9836
18000000	-9896
18100000	-9828
18200000	-9868
18300000	-9864
18400000	-9858
18500000	-9878
18600000	-9888
18700000	-9858
18800000	-9898
18900000	-9848
19000000	-9868
19100000	-9882
19200000	-9872
19300000	-9872
19400000	-9862
19500000	-9854
19600000	-9880
19700000	-9846
19800000	-9870
19900000	-9830
20000000	-9858
20100000	-9866
20200000	-9852
20300000	-9848
20400000	-9860
20500000	-9870
20600000	-9864
20700000	-9866
20800000	-9846
20900000	-9870
21000000	-9876
21100000	-9864
21200000	-9854
21300000	-9906
21400000	-9876
21500000	-9844
21600000	-9880
21700000	-9888
21800000	-9846
21900000	-9872
22000000	-9872
22100000	-9898
22200000	-9856
22300000	-9836
22400000	-9890
22500000	-9858
22600000	-9858
22700000	-9888
22800000	-9868
22900000	-9850
23000000	-9902
23100000	-9852
23200000	-9870
23300000	-9874
23400000	-9832
23500000	-9890
23600000	-9868
23700000	-9878
23800000	-9862
23900000	-9850
24000000	-9874
24100000	-9866
24200000	-9874
24300000	-9868
24400000	-9878
24500000	-9844
24600000	-9886
24700000	-9882
24800000	-9884
24900000	-9876
25000000	-9840
25100000	-9896
25200000	-9854
25300000	-9838
25400000	-9876
25500000	-9876
25600000	-9868
25700000	-9868
25800000	-9830
25900000	-9858
26000000	-9884
26100000	-9888
26200000	-9868
26300000	-9884
26400000	-9866
26500000	-9850
26600000	-9882
26700000	-9892
26800000	-9852
26900000	-9830
27000000	-9892
27100000	-9830
27200000	-9880
27300000	-9844
27400000	-9876
27500000	-9864
27600000	-9864
27700000	-9856
27800000	-9858
27900000	-9858
28000000	-9892
28100000	-9858
28200000	-9854
28300000	-9898
28400000	-9836
28500000	-9854
28600000	-9848
28700000	-9876
28800000	-9892
28900000	-9828
29000000	-9872
29100000	-9852
29200000	-9882
29300000	-9862
29400000	-9860
29500000	-9884
29600000	-9858
29700000	-9866
29800000	-9890
29900000	-9866
30000000	-9882
30100000	-9906
30200000	-9860
30300000	-9890
30400000	-9872
30500000	-9858
30600000	-9884
30700000	-9864
30800000	-9836
30900000	-9854
31000000	-9868
31100000	-9852
31200000	-9838
31300000	-9894
31400000	-9858
31500000	-9834
31600000	-9848
31700000	-9882
31800000	-9882
31900000	-9914
32000000	-9882
32100000	-9850
32200000	-9898
32300000	-9866
32400000	-9872
32500000	-9868
32600000	-9878
32700000	-9856
32800000	-9898
32900000	-9818
33000000	-9848
33100000	-9864
33200000	-9858
33300000	-9874
33400000	-9872
33500000	-9870
33600000	-9876
33700000	-9878
33800000	-9850
33900000	-9888
34000000	-9888
34100000	-9836
34200000	-9874
34300000	-9830
34400000	-9892
34500000	-9842
34600000	-9858
34700000	-9838
34800000	-9890
34900000	-9852
35000000	-9854
35100000	-9884
35200000	-9846
35300000	-9846
35400000	-9870
35500000	-9854
35600000	-9846
35700000	-9834
35800000	-9864
35900000	-9884
36000000	-9904
36100000	-9828
36200000	-9874
36300000	-9866
36400000	-9862
36500000	-9860
36600000	-9874
36700000	-9876
36800000	-9852
36900000	-9894
37000000	-9860
37100000	-9860
37200000	-9838
37300000	-9862
37400000	-9844
37500000	-9856
37600000	-9840
37700000	-9868
37800000	-9830
37900000	-9888
38000000	-9842
38100000	-9880
38200000	-9862
38300000	-9874
38400000	-9842
38500000	-9878
38600000	-9878
38700000	-9868
38800000	-9832
38900000	-9872
39000000	-9864
39100000	-9880
39200000	-9872
39300000	-9866
39400000	-9834
39500000	-9868
39600000	-9862
39700000	-9884
39800000	-9878
39900000	-9894
40000000	-9890
40100000	-9850
40200000	-9868
40300000	-9852
40400000	-9888
40500000	-9822
40600000	-9888
40700000	-9846
40800000	-9814
40900000	-9856
41000000	-9890
41100000	-9876
41200000	-9902
41300000	-9908
41400000	-9858
41500000	-9876
41600000	-9884
41700000	-9856
41800000	-9846
41900000	-9888
42000000	-9886
42100000	-9866
42200000	-9860
42300000	-9870
42400000	-9904
42500000	-9856
42600000	-9878
42700000	-9880
42800000	-9918
42900000	-9886
43000000	-9884
43100000	-9870
43200000	-9846
43300000	-9872
43400000	-9842
43500000	-9856
43600000	-9892
43700000	-9860
43800000	-9864
43900000	-9846
44000000	-9864
44100000	-9848
44200000	-9860
44300000	-9862
44400000	-9852
44500000	-9874
44600000	-9878
44700000	-9880
44800000	-9862
44900000	-9854
45000000	-9876
45100000	-9866
45200000	-9864
45300000	-9876
45400000	-9866
45500000	-9834
45600000	-9872
45700000	-9880
45800000	-9858
45900000	-9862
46000000	-9880
46100000	-9880
46200000	-9846
46300000	-9916
46400000	-9900
46500000	-9830
46600000	-9836
46700000	-9870
46800000	-9866
46900000	-9822
47000000	-9852
47100000	-9896
47200000	-9878
47300000	-9868
47400000	-9856
47500000	-9898
47600000	-9868
47700000	-9866
47800000	-9860
47900000	-9862
48000000	-9854
48100000	-9880
48200000	-9854
48300000	-9880
48400000	-9838
48500000	-9860
48600000	-9876
48700000	-9892
48800000	-9862
48900000	-9840
49000000	-9842
49100000	-9860
49200000	-9826
49300000	-9864
49400000	-9900
49500000	-9826
49600000	-9848
49700000	-9866
49800000	-9888
49900000	-9876
50000000	-9834
50100000	-9888
50200000	-9888
50300000	-9862
50400000	-9848
50500000	-9892
50600000	-9864
50700000	-9870
50800000	-9856
50900000	-9898
51000000	-9866
51100000	-9888
51200000	-9848
51300000	-9854
51400000	-9842
51500000	-9864
51600000	-9852
51700000	-9900
51800000	-9874
51900000	-9858
52000000	-9874
52100000	-9854
52200000	-9876
52300000	-9836
52400000	-9858
52500000	-9864
52600000	-9886
52700000	-9880
52800000	-9844
52900000	-9846
53000000	-9878
53100000	-9918
53200000	-9862
53300000	-9906
53400000	-9858
53500000	-9884
53600000	-9840
53700000	-9840
53800000	-9868
53900000	-9830
54000000	-9852
54100000	-9832
54200000	-9850
54300000	-9880
54400000	-9854
54500000	-9896
54600000	-9866
54700000	-9838
54800000	-9870
54900000	-9888
55000000	-9842
55100000	-9824
55200000	-9892
55300000	-9856
55400000	-9904
55500000	-9868
55600000	-9864
55700000	-9864
55800000	-9870
55900000	-9888
56000000	-9876
56100000	-9876
56200000	-9894
56300000	-9914
56400000	-9870
56500000	-9866
56600000	-9830
56700000	-9846
56800000	-9838
56900000	-9880
57000000	-9854
57100000	-9856
57200000	-9878
57300000	-9820
57400000	-9868
57500000	-9864
57600000	-9838
57700000	-9878
57800000	-9864
57900000	-9864
58000000	-9878
58100000	-9870
58200000	-9868
58300000	-9850
58400000	-9864
58500000	-9856
58600000	-9858
58700000	-9894
58800000	-9856
58900000	-9878
59000000	-9890
59100000	-9806
59200000	-9850
59300000	-9874
59400000	-9890
59500000	-9862
59600000	-9858
59700000	-9850
59800000	-9874
59900000	-9850
60000000	-9850
60100000	-9868
60200000	-9878
60300000	-9866
60400000	-9882
60500000	-9882
60600000	-9902
60700000	-9878
60800000	-9830
60900000	-9858
61000000	-9866
61100000	-9888
61200000	-9890
61300000	-9852
61400000	-9876
