0	-16
100000	-372
200000	-360
300000	-226
400000	-490
500000	-502
600000	-550
700000	-638
800000	-432
900000	-456
1000000	-464
1100000	-566
1200000	-650
1300000	-448
1400000	-494
1500000	-330
1600000	-218
1700000	-232
1800000	-496
1900000	-676
2000000	-960
2100000	-1138
2200000	-1186
2300000	-1324
2400000	-1386
2500000	-1570
2600000	-1828
2700000	-1920
2800000	-1890
2900000	-1930
3000000	-1996
3100000	-2058
3200000	-2014
3300000	-2052
3400000	-2184
3500000	-2258
3600000	-2254
3700000	-2400
3800000	-2488
3900000	-2548
4000000	-2484
4100000	-2674
4200000	-2676
4300000	-2854
4400000	-2766
4500000	-2708
4600000	-2782
4700000	-3054
4800000	-3046
4900000	-3238
5000000	-3278
5100000	-3196
5200000	-3348
5300000	-3394
5400000	-3410
5500000	-3440
5600000	-3428
5700000	-3668
5800000	-3782
5900000	-3774
6000000	-3752
6100000	-3682
6200000	-3820
6300000	-3836
6400000	-4086
6500000	-4038
6600000	-4216
6700000	-4146
6800000	-4268
6900000	-4258
7000000	-4194
7100000	-4240
7200000	-4088
7300000	-4126
7400000	-4172
7500000	-4118
7600000	-4182
7700000	-4270
7800000	-4396
7900000	-4416
8000000	-4538
8100000	-4732
8200000	-4866
8300000	-4808
8400000	-4992
8500000	-5002
8600000	-4964
8700000	-5044
8800000	-5090
8900000	-5070
9000000	-5168
9100000	-5342
9200000	-5360
9300000	-5360
9400000	-5326
9500000	-5198
9600000	-5254
9700000	-5246
9800000	-5308
9900000	-5362
10000000	-5564
10100000	-5770
10200000	-5816
10300000	-5998
10400000	-6042
10500000	-6014
10600000	-6094
10700000	-6092
10800000	-6068
10900000	-6232
11000000	-6204
11100000	-6226
11200000	-6446
11300000	-6452
11400000	-6440
11500000	-6476
11600000	-6510
11700000	-6572
11800000	-6736
11900000	-6696
12000000	-6638
12100000	-6706
12200000	-6752
12300000	-6662
12400000	-6832
12500000	-6812
12600000	-6868
12700000	-6912
12800000	-6984
12900000	-7050
13000000	-7150
13100000	-7126
13200000	-7098
13300000	-7110
13400000	-7070
13500000	-7126
13600000	-7192
13700000	-7308
13800000	-7434
13900000	-7428
14000000	-7618
14100000	-7562
14200000	-7696
14300000	-7790
14400000	-7812
14500000	-7776
14600000	-7798
14700000	-7696
14800000	-7664
14900000	-7770
15000000	-7916
15100000	-8050
15200000	-8148
15300000	-8154
15400000	-8296
15500000	-8274
15600000	-8344
15700000	-8422
15800000	-8528
15900000	-8608
16000000	-8670
16100000	-8772
16200000	-8800
16300000	-8832
16400000	-8898
16500000	-8952
16600000	-8968
16700000	-9058
16800000	-9166
16900000	-9168
17000000	-9174
17100000	-9294
17200000	-9308
17300000	-9358
17400000	-9438
17500000	-9512
17600000	-9596
17700000	-9618
17800000	-9730
17900000	-9746
18000000	-9800
18100000	-9814
18200000	-9924
18300000	-9938
18400000	-9954
18500000	-9968
18600000	-9948
18700000	-9944
18800000	-9966
18900000	-9938
19000000	-9930
19100000	-9960
19200000	-9952
19300000	-9944
19400000	-9946
19500000	-9934
19600000	-9914
19700000	-9948
19800000	-9946
19900000	-9950
20000000	-9934
20100000	-9968
20200000	-9960
20300000	-9948
20400000	-9948
20500000	-9942
20600000	-9948
20700000	-9940
20800000	-9964
20900000	-9964
21000000	-9938
21100000	-9946
21200000	-9944
21300000	-9932
21400000	-9952
21500000	-9938
21600000	-9942
21700000	-9946
21800000	-9948
21900000	-9958
22000000	-9956
22100000	-9950
22200000	-9980
22300000	-9940
22400000	-9936
22500000	-9956
22600000	-9940
22700000	-9946
22800000	-9950
22900000	-9936
23000000	-9952
23100000	-9946
23200000	-9926
23300000	-9942
23400000	-9926
23500000	-9950
23600000	-9934
23700000	-9936
23800000	-9946
23900000	-9958
24000000	-9962
24100000	-9954
24200000	-9940
24300000	-9950
24400000	-9944
24500000	-9950
24600000	-9948
24700000	-9954
24800000	-9950
24900000	-9938
25000000	-9946
25100000	-9946
25200000	-9932
25300000	-9942
25400000	-9956
25500000	-9944
25600000	-9926
25700000	-9950
25800000	-9920
25900000	-9930
26000000	-9924
26100000	-9914
26200000	-9954
26300000	-9972
26400000	-9948
26500000	-9968
26600000	-9940
26700000	-9958
26800000	-9928
26900000	-9942
27000000	-9950
27100000	-9962
27200000	-9966
27300000	-9948
27400000	-9936
27500000	-9958
27600000	-9964
27700000	-9958
27800000	-9934
27900000	-9966
28000000	-9948
28100000	-9942
28200000	-9932
28300000	-9946
28400000	-9946
28500000	-9970
28600000	-9936
28700000	-9976
28800000	-9940
28900000	-9942
29000000	-9950
29100000	-9942
29200000	-9950
29300000	-9966
29400000	-9946
29500000	-9942
29600000	-9952
29700000	-9958
29800000	-9942
29900000	-9932
30000000	-9952
30100000	-9938
30200000	-9940
30300000	-9946
30400000	-9940
30500000	-9946
30600000	-9928
30700000	-9924
30800000	-9930
30900000	-9952
31000000	-9936
31100000	-9934
31200000	-9942
31300000	-9942
31400000	-9960
31500000	-9944
31600000	-9958
31700000	-9930
31800000	-9960
31900000	-9934
32000000	-9956
32100000	-9936
32200000	-9954
32300000	-9950
32400000	-9946
32500000	-9960
32600000	-9964
32700000	-9938
32800000	-9956
32900000	-9950
33000000	-9944
33100000	-9950
33200000	-9964
33300000	-9950
33400000	-9958
33500000	-9930
33600000	-9942
33700000	-9944
33800000	-9952
33900000	-9932
34000000	-9964
34100000	-9964
34200000	-9952
34300000	-9962
34400000	-9952
34500000	-9946
34600000	-9944
34700000	-9918
34800000	-9962
34900000	-9940
35000000	-9940
35100000	-9940
35200000	-9938
35300000	-9960
35400000	-9950
35500000	-9954
35600000	-9938
35700000	-9942
35800000	-9946
35900000	-9962
36000000	-9960
36100000	-9954
36200000	-9968
36300000	-9946
36400000	-9950
36500000	-9944
36600000	-9958
36700000	-9954
36800000	-9954
36900000	-9942
37000000	-9938
37100000	-9938
37200000	-9944
37300000	-9938
37400000	-9962
37500000	-9962
37600000	-9934
37700000	-9950
37800000	-9938
37900000	-9946
38000000	-9950
38100000	-9944
38200000	-9938
38300000	-9942
38400000	-9958
38500000	-9934
38600000	-9930
38700000	-9940
38800000	-9958
38900000	-9970
39000000	-9946
39100000	-9944
39200000	-9940
39300000	-9944
39400000	-9956
39500000	-9950
39600000	-9950
39700000	-9948
39800000	-9944
39900000	-9944
40000000	-9940
40100000	-9942
40200000	-9950
40300000	-9954
40400000	-9954
40500000	-9944
40600000	-9920
40700000	-9934
40800000	-9970
40900000	-9942
41000000	-9938
41100000	-9960
41200000	-9960
41300000	-9950
41400000	-9952
41500000	-9952
41600000	-9954
41700000	-9946
41800000	-9952
41900000	-9948
42000000	-9956
42100000	-9940
42200000	-9956
42300000	-9958
42400000	-9940
42500000	-9938
42600000	-9966
42700000	-9946
42800000	-9952
42900000	-9934
43000000	-9950
43100000	-9966
43200000	-9964
43300000	-9952
43400000	-9966
43500000	-9944
43600000	-9950
43700000	-9934
43800000	-9944
43900000	-9960
44000000	-9956
44100000	-9952
44200000	-9944
44300000	-9940
44400000	-9964
44500000	-9944
44600000	-9946
44700000	-9936
44800000	-9958
44900000	-9932
45000000	-9922
45100000	-9958
45200000	-9946
45300000	-9962
45400000	-9960
45500000	-9950
45600000	-9930
45700000	-9932
45800000	-9960
45900000	-9950
46000000	-9948
