0	-150
100000	264
200000	326
300000	134
400000	-218
500000	-168
600000	-172
700000	-264
800000	-130
900000	-156
1000000	-232
1100000	-168
1200000	-6
1300000	-10
1400000	204
1500000	206
1600000	296
1700000	482
1800000	538
1900000	550
2000000	466
2100000	500
2200000	592
2300000	496
2400000	630
2500000	470
2600000	486
2700000	640
2800000	498
2900000	620
3000000	584
3100000	696
3200000	720
3300000	640
3400000	654
3500000	758
3600000	672
3700000	724
3800000	686
3900000	898
4000000	904
4100000	1074
4200000	1216
4300000	1362
4400000	1210
4500000	1402
4600000	1596
4700000	1712
4800000	1718
4900000	1950
5000000	1910
5100000	2012
5200000	2042
5300000	2028
5400000	2132
5500000	2116
5600000	2226
5700000	2172
5800000	2190
5900000	2170
6000000	2274
6100000	2126
6200000	2220
6300000	2416
6400000	2498
6500000	2472
6600000	2372
6700000	2334
6800000	2464
6900000	2538
7000000	2598
7100000	2664
7200000	2618
7300000	2694
7400000	2720
7500000	2742
7600000	2826
7700000	2734
7800000	2768
7900000	2790
8000000	2880
8100000	2984
8200000	3060
8300000	3092
8400000	3048
8500000	3030
8600000	3228
8700000	3420
8800000	3460
8900000	3510
9000000	3578
9100000	3640
9200000	3632
9300000	3582
9400000	3744
9500000	3666
9600000	3660
9700000	3802
9800000	3758
9900000	3622
10000000	3554
10100000	3622
10200000	3724
10300000	3796
10400000	3762
10500000	3798
10600000	3862
10700000	3830
10800000	3942
10900000	3940
11000000	4146
11100000	4134
11200000	4056
11300000	3964
11400000	3752
11500000	3946
11600000	3886
11700000	3946
11800000	3842
11900000	3770
12000000	3950
12100000	3956
12200000	3954
12300000	4002
12400000	4116
12500000	4210
12600000	4102
12700000	4208
12800000	4302
12900000	4162
13000000	4190
13100000	4262
13200000	4424
13300000	4580
13400000	4554
13500000	4672
13600000	4844
13700000	4738
13800000	4762
13900000	4938
14000000	5024
14100000	5186
14200000	5064
14300000	5038
14400000	5074
14500000	5066
14600000	5184
14700000	5042
14800000	4956
14900000	5202
15000000	5262
15100000	5230
15200000	5144
15300000	5354
15400000	5254
15500000	5406
15600000	5478
15700000	5454
15800000	5594
15900000	5736
16000000	5668
16100000	5792
16200000	5890
16300000	5964
16400000	6074
16500000	6120
16600000	6172
16700000	6072
16800000	6258
16900000	6244
17000000	6294
17100000	6366
17200000	6388
17300000	6316
17400000	6420
17500000	6514
17600000	6612
17700000	6642
17800000	6684
17900000	6656
18000000	6754
18100000	6930
18200000	6826
18300000	6890
18400000	6842
18500000	6862
18600000	7048
18700000	6962
18800000	6932
18900000	7142
19000000	7242
19100000	7358
19200000	7378
19300000	7480
19400000	7418
19500000	7466
19600000	7560
19700000	7630
19800000	7656
19900000	7506
20000000	7480
20100000	7454
20200000	7598
20300000	7442
20400000	7358
20500000	7382
20600000	7488
20700000	7606
20800000	7520
20900000	7516
21000000	7486
21100000	7566
21200000	7730
21300000	7736
21400000	7910
21500000	7902
21600000	7906
21700000	8096
21800000	7968
21900000	8018
22000000	7924
22100000	8008
22200000	8074
22300000	8204
22400000	8238
22500000	8454
22600000	8362
22700000	8462
22800000	8548
22900000	8506
23000000	8488
23100000	8496
23200000	8496
23300000	8602
23400000	8576
23500000	8588
23600000	8666
23700000	8678
23800000	8788
23900000	8846
24000000	8926
24100000	9040
24200000	9058
24300000	9140
24400000	9174
24500000	9088
24600000	9142
24700000	9158
24800000	9216
24900000	9344
25000000	9452
25100000	9450
25200000	9506
25300000	9574
25400000	9602
25500000	9598
25600000	9642
25700000	9664
25800000	9766
25900000	9782
26000000	9784
26100000	9820
26200000	9774
26300000	9752
26400000	9804
26500000	9792
26600000	9790
26700000	9756
26800000	9802
26900000	9786
27000000	9842
27100000	9800
27200000	9776
27300000	9782
27400000	9798
27500000	9772
27600000	9790
27700000	9820
27800000	9808
27900000	9802
28000000	9834
28100000	9824
28200000	9786
28300000	9770
28400000	9822
28500000	9772
28600000	9772
28700000	9796
28800000	9830
28900000	9782
29000000	9804
29100000	9802
29200000	9778
29300000	9838
29400000	9778
29500000	9800
29600000	9832
29700000	9768
29800000	9810
29900000	9836
30000000	9840
30100000	9786
30200000	9756
30300000	9792
30400000	9804
30500000	9802
30600000	9772
30700000	9738
30800000	9746
30900000	9824
31000000	9766
31100000	9810
31200000	9766
31300000	9766
31400000	9794
31500000	9828
31600000	9814
31700000	9780
31800000	9840
31900000	9788
32000000	9830
32100000	9814
32200000	9796
32300000	9832
32400000	9738
32500000	9768
32600000	9770
32700000	9820
32800000	9802
32900000	9822
33000000	9778
33100000	9826
33200000	9816
33300000	9742
33400000	9786
33500000	9844
33600000	9802
33700000	9788
33800000	9774
33900000	9828
34000000	9816
34100000	9830
34200000	9804
34300000	9810
34400000	9746
34500000	9822
34600000	9782
34700000	9758
34800000	9740
34900000	9816
35000000	9812
35100000	9816
35200000	9790
35300000	9838
35400000	9836
35500000	9746
35600000	9820
35700000	9808
35800000	9788
35900000	9742
36000000	9824
36100000	9750
36200000	9806
36300000	9810
36400000	9772
36500000	9800
36600000	9790
36700000	9834
36800000	9784
36900000	9794
37000000	9822
37100000	9798
37200000	9800
37300000	9808
37400000	9802
37500000	9778
37600000	9740
37700000	9780
37800000	9754
37900000	9828
38000000	9804
38100000	9762
38200000	9836
38300000	9806
38400000	9798
38500000	9784
38600000	9778
38700000	9754
38800000	9832
38900000	9830
39000000	9776
39100000	9776
39200000	9856
39300000	9864
39400000	9808
39500000	9778
39600000	9792
39700000	9818
39800000	9794
39900000	9756
40000000	9790
40100000	9806
40200000	9750
40300000	9820
40400000	9770
40500000	9774
40600000	9810
40700000	9774
40800000	9796
40900000	9848
41000000	9804
41100000	9784
41200000	9730
41300000	9782
41400000	9792
41500000	9796
41600000	9786
41700000	9738
41800000	9808
41900000	9806
42000000	9800
42100000	9774
42200000	9796
42300000	9772
42400000	9816
42500000	9800
