0	64
100000	-1190
200000	-1952
300000	-2458
400000	-3026
500000	-3304
600000	-3642
700000	-3854
800000	-4022
900000	-4088
1000000	-4252
1100000	-4460
1200000	-4718
1300000	-4934
1400000	-4966
1500000	-5178
1600000	-5404
1700000	-5676
1800000	-5720
1900000	-5834
2000000	-5998
2100000	-6166
2200000	-6210
2300000	-6202
2400000	-6300
2500000	-6380
2600000	-6492
2700000	-6552
2800000	-6682
2900000	-6744
3000000	-6886
3100000	-6922
3200000	-7116
3300000	-7220
3400000	-7282
3500000	-7332
3600000	-7386
3700000	-7420
3800000	-7458
3900000	-7580
4000000	-7650
4100000	-7576
4200000	-7618
4300000	-7648
4400000	-7684
4500000	-7754
4600000	-7764
4700000	-7804
4800000	-7844
4900000	-7846
5000000	-7940
5100000	-7996
5200000	-7990
5300000	-8056
5400000	-8168
5500000	-8248
5600000	-8322
5700000	-8294
5800000	-8366
5900000	-8498
6000000	-8562
6100000	-8566
6200000	-8596
6300000	-8724
6400000	-8776
6500000	-8848
6600000	-8904
6700000	-9020
6800000	-9076
6900000	-9116
7000000	-9194
7100000	-9240
7200000	-9260
7300000	-9338
7400000	-9454
7500000	-9480
7600000	-9600
7700000	-9720
7800000	-9790
7900000	-9862
8000000	-9912
8100000	-9994
8200000	-10000
8300000	-10000
8400000	-9998
8500000	-10000
8600000	-10000
8700000	-10000
8800000	-10000
8900000	-10000
9000000	-10000
9100000	-10000
9200000	-10000
9300000	-10000
9400000	-9998
9500000	-10000
9600000	-10000
9700000	-10000
9800000	-10000
9900000	-10000
10000000	-10000
10100000	-10000
10200000	-10000
10300000	-10000
10400000	-10000
10500000	-10000
10600000	-10000
10700000	-10000
10800000	-10000
10900000	-10000
11000000	-10000
11100000	-10000
11200000	-10000
11300000	-10000
11400000	-10000
11500000	-10000
11600000	-10000
11700000	-10000
11800000	-10000
11900000	-10000
12000000	-10000
12100000	-10000
12200000	-10000
12300000	-9998
12400000	-10000
12500000	-10000
12600000	-10000
12700000	-9998
12800000	-10000
12900000	-10000
13000000	-10000
13100000	-10000
13200000	-10000
13300000	-10000
13400000	-10000
13500000	-9998
13600000	-10000
13700000	-10000
13800000	-10000
13900000	-10000
14000000	-10000
14100000	-10000
14200000	-10000
14300000	-10000
14400000	-10000
14500000	-10000
14600000	-10000
14700000	-10000
14800000	-10000
14900000	-10000
15000000	-10000
15100000	-10000
15200000	-10000
15300000	-10000
15400000	-9998
15500000	-10000
15600000	-10000
15700000	-10000
15800000	-10000
15900000	-9998
16000000	-10000
16100000	-10000
16200000	-10000
16300000	-9998
16400000	-10000
16500000	-10000
16600000	-10000
16700000	-10000
16800000	-10000
16900000	-10000
17000000	-10000
17100000	-10000
17200000	-10000
17300000	-9998
17400000	-10000
17500000	-10000
17600000	-10000
17700000	-10000
17800000	-10000
17900000	-9998
18000000	-10000
18100000	-10000
18200000	-10000
18300000	-10000
18400000	-10000
18500000	-10000
18600000	-10000
18700000	-10000
18800000	-10000
18900000	-10000
19000000	-10000
19100000	-10000
19200000	-9998
19300000	-10000
19400000	-10000
19500000	-10000
19600000	-10000
19700000	-10000
19800000	-10000
19900000	-10000
20000000	-10000
20100000	-10000
20200000	-10000
20300000	-9998
20400000	-10000
20500000	-10000
20600000	-10000
20700000	-10000
20800000	-10000
20900000	-10000
21000000	-10000
21100000	-10000
21200000	-10000
21300000	-10000
21400000	-10000
21500000	-10000
21600000	-10000
21700000	-10000
21800000	-10000
21900000	-10000
22000000	-10000
22100000	-10000
22200000	-10000
22300000	-10000
22400000	-10000
22500000	-10000
22600000	-10000
22700000	-10000
22800000	-10000
22900000	-10000
23000000	-10000
23100000	-10000
23200000	-10000
23300000	-10000
23400000	-10000
23500000	-10000
23600000	-10000
23700000	-10000
23800000	-10000
23900000	-10000
24000000	-10000
24100000	-10000
24200000	-10000
24300000	-10000
24400000	-10000
24500000	-9998
24600000	-10000
24700000	-10000
24800000	-10000
24900000	-10000
25000000	-10000
25100000	-10000
25200000	-10000
25300000	-10000
25400000	-10000
25500000	-10000
25600000	-10000
25700000	-10000
25800000	-10000
25900000	-10000
26000000	-10000
26100000	-10000
26200000	-10000
26300000	-10000
26400000	-10000
26500000	-9998
26600000	-10000
26700000	-10000
26800000	-10000
26900000	-10000
27000000	-10000
27100000	-10000
27200000	-10000
27300000	-10000
27400000	-10000
27500000	-10000
27600000	-10000
27700000	-10000
27800000	-10000
27900000	-10000
28000000	-10000
28100000	-9998
28200000	-10000
28300000	-10000
28400000	-9998
28500000	-10000
28600000	-10000
28700000	-10000
28800000	-10000
28900000	-10000
29000000	-10000
29100000	-10000
29200000	-10000
29300000	-10000
29400000	-10000
29500000	-10000
29600000	-10000
29700000	-10000
29800000	-9998
29900000	-10000
30000000	-10000
30100000	-10000
30200000	-10000
30300000	-10000
30400000	-10000
30500000	-10000
30600000	-10000
30700000	-10000
30800000	-10000
30900000	-10000
31000000	-10000
31100000	-10000
31200000	-10000
31300000	-10000
31400000	-10000
31500000	-10000
31600000	-10000
31700000	-10000
31800000	-9998
31900000	-10000
32000000	-10000
32100000	-10000
32200000	-10000
32300000	-10000
32400000	-10000
32500000	-10000
32600000	-10000
32700000	-10000
32800000	-10000
32900000	-10000
33000000	-10000
33100000	-10000
33200000	-10000
33300000	-10000
33400000	-10000
33500000	-10000
33600000	-10000
33700000	-10000
33800000	-9998
33900000	-9998
34000000	-10000
34100000	-10000
34200000	-10000
34300000	-10000
34400000	-9998
34500000	-10000
34600000	-10000
34700000	-10000
34800000	-10000
34900000	-10000
35000000	-10000
35100000	-10000
35200000	-10000
35300000	-10000
35400000	-9998
35500000	-10000
35600000	-9998
35700000	-10000
35800000	-10000
35900000	-10000
36000000	-10000
36100000	-9998
36200000	-10000
36300000	-10000
36400000	-10000
36500000	-10000
36600000	-10000
36700000	-10000
36800000	-10000
36900000	-10000
37000000	-10000
37100000	-10000
37200000	-10000
37300000	-10000
37400000	-10000
37500000	-10000
37600000	-10000
37700000	-10000
37800000	-10000
37900000	-10000
38000000	-10000
38100000	-10000
38200000	-10000
38300000	-10000
38400000	-10000
38500000	-10000
38600000	-10000
38700000	-10000
38800000	-10000
38900000	-10000
39000000	-10000
39100000	-10000
39200000	-10000
39300000	-10000
39400000	-10000
39500000	-10000
39600000	-10000
39700000	-10000
39800000	-10000
39900000	-10000
40000000	-10000
40100000	-10000
40200000	-10000
40300000	-10000
40400000	-10000
40500000	-10000
40600000	-10000
40700000	-10000
40800000	-9998
40900000	-10000
41000000	-10000
41100000	-10000
41200000	-10000
41300000	-10000
41400000	-10000
41500000	-10000
41600000	-10000
41700000	-10000
41800000	-10000
41900000	-10000
42000000	-9998
42100000	-9998
42200000	-10000
42300000	-10000
42400000	-10000
42500000	-9998
42600000	-10000
42700000	-10000
42800000	-10000
42900000	-10000
43000000	-10000
43100000	-10000
43200000	-10000
43300000	-10000
43400000	-10000
43500000	-10000
43600000	-10000
43700000	-10000
43800000	-10000
43900000	-10000
44000000	-10000
44100000	-10000
44200000	-10000
44300000	-10000
44400000	-10000
44500000	-10000
44600000	-10000
44700000	-10000
44800000	-10000
44900000	-10000
45000000	-10000
45100000	-10000
45200000	-10000
45300000	-10000
45400000	-10000
45500000	-10000
45600000	-9998
45700000	-10000
45800000	-10000
45900000	-10000
46000000	-9998
46100000	-10000
46200000	-10000
46300000	-10000
46400000	-10000
46500000	-10000
46600000	-10000
46700000	-10000
46800000	-10000
46900000	-10000
47000000	-10000
47100000	-10000
47200000	-10000
47300000	-10000
47400000	-10000
47500000	-10000
47600000	-10000
47700000	-10000
47800000	-10000
47900000	-10000
48000000	-10000
48100000	-10000
48200000	-10000
48300000	-10000
48400000	-9998
48500000	-10000
48600000	-10000
48700000	-10000
48800000	-10000
48900000	-10000
49000000	-10000
49100000	-10000
49200000	-10000
49300000	-9998
49400000	-10000
49500000	-10000
49600000	-10000
49700000	-10000
49800000	-10000
49900000	-10000
50000000	-10000
50100000	-10000
50200000	-9998
50300000	-10000
50400000	-10000
50500000	-10000
50600000	-10000
50700000	-10000
50800000	-10000
50900000	-10000
51000000	-10000
51100000	-10000
51200000	-10000
51300000	-10000
51400000	-10000
51500000	-10000
51600000	-10000
51700000	-10000
51800000	-10000
51900000	-10000
52000000	-10000
52100000	-10000
52200000	-10000
52300000	-9998
52400000	-9998
52500000	-10000
52600000	-10000
52700000	-10000
52800000	-10000
52900000	-10000
53000000	-10000
53100000	-10000
53200000	-10000
53300000	-10000
53400000	-9998
53500000	-10000
53600000	-10000
53700000	-10000
53800000	-10000
53900000	-10000
54000000	-10000
54100000	-10000
54200000	-10000
54300000	-10000
54400000	-10000
54500000	-10000
54600000	-10000
54700000	-10000
54800000	-10000
54900000	-10000
55000000	-10000
55100000	-10000
55200000	-10000
55300000	-10000
55400000	-9998
55500000	-10000
55600000	-10000
55700000	-10000
55800000	-10000
55900000	-9998
56000000	-10000
56100000	-10000
56200000	-10000
56300000	-10000
56400000	-10000
56500000	-9998
56600000	-10000
56700000	-10000
56800000	-10000
56900000	-10000
57000000	-9998
57100000	-10000
57200000	-10000
57300000	-9998
57400000	-10000
57500000	-10000
57600000	-10000
57700000	-10000
57800000	-10000
57900000	-10000
58000000	-10000
58100000	-10000
58200000	-10000
58300000	-10000
58400000	-10000
58500000	-10000
58600000	-10000
58700000	-10000
58800000	-10000
58900000	-10000
59000000	-10000
59100000	-10000
59200000	-10000
59300000	-9998
59400000	-10000
59500000	-10000
59600000	-10000
59700000	-10000
59800000	-9998
59900000	-9996
60000000	-10000
60100000	-10000
60200000	-10000
60300000	-9998
60400000	-10000
60500000	-9998
60600000	-10000
60700000	-10000
60800000	-10000
60900000	-10000
61000000	-10000
61100000	-10000
61200000	-10000
61300000	-10000
61400000	-10000
61500000	-10000
61600000	-10000
61700000	-10000
61800000	-10000
61900000	-10000
62000000	-10000
62100000	-10000
62200000	-10000
62300000	-10000
62400000	-10000
62500000	-10000
62600000	-10000
62700000	-10000
62800000	-9998
62900000	-10000
63000000	-10000
63100000	-10000
63200000	-10000
63300000	-10000
63400000	-10000
63500000	-10000
63600000	-10000
63700000	-10000
63800000	-10000
63900000	-10000
64000000	-10000
64100000	-10000
64200000	-10000
64300000	-10000
64400000	-10000
64500000	-10000
64600000	-9998
64700000	-10000
64800000	-10000
64900000	-10000
65000000	-10000
65100000	-10000
65200000	-10000
65300000	-10000
65400000	-10000
65500000	-10000
65600000	-10000
65700000	-10000
65800000	-10000
65900000	-10000
66000000	-9998
66100000	-10000
66200000	-10000
66300000	-10000
66400000	-10000
66500000	-9998
66600000	-10000
66700000	-10000
66800000	-10000
66900000	-10000
67000000	-9998
67100000	-10000
67200000	-10000
67300000	-10000
67400000	-10000
67500000	-10000
67600000	-10000
67700000	-10000
67800000	-9998
67900000	-10000
68000000	-10000
68100000	-10000
68200000	-10000
68300000	-10000
68400000	-10000
68500000	-10000
68600000	-10000
68700000	-10000
68800000	-10000
68900000	-10000
69000000	-10000
69100000	-10000
69200000	-10000
69300000	-10000
69400000	-10000
69500000	-10000
69600000	-10000
69700000	-10000
69800000	-10000
69900000	-10000
70000000	-9998
70100000	-10000
70200000	-10000
70300000	-10000
70400000	-10000
70500000	-10000
70600000	-10000
70700000	-10000
70800000	-10000
70900000	-10000
71000000	-10000
71100000	-10000
71200000	-10000
71300000	-10000
71400000	-10000
71500000	-10000
71600000	-10000
71700000	-10000
71800000	-10000
71900000	-10000
72000000	-10000
